"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q_RecaptchaScore","Q3","DV_accept","DV_accept.1","DV_accept.2","DV_accept.3","DV_comfort_scales_1","DV_comfort_scales_2","DV_comfort_scales_3","DV_comfort_scales_4","DV_comfort_scales_5","sec2_GDPR.aware","GDPR.Knowledge","sec2_CCPA.aware","CCPA.Knowledge","sec2_T.F.cookies","sec2_T.F.cookies_2","sec2_T.F.cookies.3","sec2_T.F.cookies_4","sec2_T.F.cookies_5","sec2_T.F.cookies_6","sec2_privacy.notice","sec2_cookie.time","sec2_cookie.accept","sec2_cookie_review","sec2_cookie.motiv.A","sec2_cookie.motiv.A_7_TEXT","sec2_cookie.motiv.D","sec2_cookie.motiv.D_7_TEXT","sec2_comfort.scale_1","sec2_comfort.scale_2","sec2_comfort.scale_3","sec2_comfort.scale_4","sec2_comfort.scale_5","sec2_comfort.scale_6","Large_Established_Firm","Start_up","Online_Advertising_Tech_Company","Hardware_Tech_Company","Local_Business","Hospital_Medical_Facility","US_Government_Website","Non_profit_Organization","Personal_Blog","Google","Amazon","Meta","Apple","TikTok","sec2_govt.big.tech_1","sec2_govt.big.tech_2","sec2_govt.big.tech_3","sec3_social.media","sec3_browser","sec3_browser_9_TEXT","sec3_avg.brows.","sec3_web.purpose","sec3_web.purpose_8_TEXT","sec3_device","sec3_device_9_TEXT","sec3_attention.check","sec3_internet.use","dem.age","Age","Gender","dem.gender_5_TEXT","Education","Attention.Check","Income","Employment","dem_employment_7_TEXT","Political","Phone","dem_phone.device_5_TEXT","Q158","ResponseID","participantId","stimulus.id","Composite_DV","comp_govt","income_category","comp_comfort"
"2023-07-13 00:31:13","2023-07-13 00:51:11","IP Address","102.88.37.174",100,1197,"True","2023-07-13 00:51:12","R_2SkKpahHl3dVhaf",NA,NA,NA,NA,7.7614,4.5424,"anonymous","EN",NA,"I have read and understood the study purpose and participation involvement",NA,NA,NA,6,6,6,6,5,7,"Somewhat aware","Moderately knowledgeable","Slightly aware","Slightly knowledgeable","True","True","True","True","True","True","About once per day","10-30 seconds","Occasionally – Sometimes I will accept the default policy, sometimes I will decline the default policy and/or modify my privacy settings using these screens.","Frequently - I read them most of the time, but not always","To protect my privacy and control my personal data.,To reduce the number of ads I see.,Out of habit or convenience.,Because the cookie policy was necessary to view the website.","","To protect my online privacy,To hide my online activity from the website operator,To prevent the company from accessing personally sensitive information about me","",5,5,5,6,5,5,6,4,5,5,6,6,6,5,5,6,6,5,6,4,5,2,3,"Instagram,Twitter,Snapchat,Linkedin,TikTok","Firefox","","More than 8 hours","Education,News,Entertainment,Shopping,Work/Business","","Computer (desktop/laptop),Mobile phone or smartphone,Games console (e.g., PlayStation, Xbox, Wii, Nintendo DS),Wearable device (e.g., Apple Watch, FitBit)",NA,"A large number of ‘friends’ or contacts (200+ people)","Save a photo that you find online,Change your privacy settings (e.g., on a social networking site or search engine),Enabling and, or disabling internet browser cookies on your personal devices,Use word processing software such as Microsoft Word, Google Docs, or Apple Pages,Change your home network’s WiFi password,Remove people from your ‘friends’ or contact lists on a social networking site,Post online music or a video that you have created yourself","Numeric Entry:",33,"Male",NA,"Bachelor's Degree","Zenith Computing","$75,000-$99,999","Employed Full-Time","","Conservative","iOS/iPhone","",1,"R_2SkKpahHl3dVhaf","532C946FBFAA4DE2BEC7AF228E944799","large-new-ads",6,3.33333333333333,"Middle_Income",5.16666666666667
"2023-07-13 00:32:26","2023-07-13 00:51:18","IP Address","67.44.160.44",100,1131,"True","2023-07-13 00:51:18","R_6GvtrzRoVwip43v",NA,NA,NA,NA,43.0382,-87.91,"anonymous","EN",NA,"I have read and understood the study purpose and participation involvement",NA,NA,NA,6,6,6,6,5,5,"Not at all aware","Not knowledgeable at all","Not at all aware","Not knowledgeable at all","True","False","True","True","True","True","Never","1-2 minutes","Not applicable","Frequently - I read them most of the time, but not always","Because the cookie policy was necessary to view the website.","","Because I believe selecting “Accept” is not my best interest","",3,3,3,1,1,1,5,2,1,1,5,5,6,6,3,6,6,6,6,1,7,7,7,"Facebook,Instagram,Linkedin","Google Chrome","","3 hours","News,Entertainment,Work/Business","","Computer (desktop/laptop),Mobile phone or smartphone",NA,"A large number of ‘friends’ or contacts (200+ people)","Save a photo that you find online,Change your privacy settings (e.g., on a social networking site or search engine),Enabling and, or disabling internet browser cookies on your personal devices,Use word processing software such as Microsoft Word, Google Docs, or Apple Pages,Change your home network’s WiFi password,Remove people from your ‘friends’ or contact lists on a social networking site,Post online music or a video that you have created yourself,Create a website","Numeric Entry:",53,"Female",NA,"Bachelor's Degree","Zenith Computing","$75,000-$99,999","Employed Full-Time","","Very liberal","Android","",1,"R_6GvtrzRoVwip43v","27BD0CB0AC7B45F3BB7474AF344E4912","large-old-products",5.66666666666667,7,"Middle_Income",2
"2023-07-13 00:46:06","2023-07-13 00:52:09","IP Address","50.103.125.202",100,362,"True","2023-07-13 00:52:09","R_2vf5AMjBdRpl34i",NA,NA,NA,NA,40.5093,-88.9844,"anonymous","EN",NA,"I have read and understood the study purpose and participation involvement",NA,NA,NA,1,5,2,2,3,3,"Somewhat aware","Slightly knowledgeable","Somewhat aware","Slightly knowledgeable","True","False","True","False","True","False","About once a month","10-30 seconds","Rarely – I rarely accept the default policy; that is I will usually click “Decline” and/or modify my privacy settings.","Rarely - I rarely read them unless it's a website or service I'm particularly concerned about","Because the cookie policy was necessary to view the website.","","To protect my online privacy,Because I believe selecting “Accept” is not my best interest","",3,3,3,2,2,2,3,3,2,3,3,3,4,3,3,2,3,2,3,3,4,2,2,"None of the above","Firefox","","4 hours","Work/Business","","Computer (desktop/laptop)",NA,"A large number of ‘friends’ or contacts (200+ people)","Save a photo that you find online,Change your privacy settings (e.g., on a social networking site or search engine),Enabling and, or disabling internet browser cookies on your personal devices,Use word processing software such as Microsoft Word, Google Docs, or Apple Pages,Change your home network’s WiFi password,Create a website,Use a coding/programming language (e.g. Python, Java, JavaScript, C++, Ruby, SQL)","Numeric Entry:",53,"Male",NA,"Master's Degree","Zenith Computing","$0-24,999","Employed Part-Time","","Conservative","Other (Please specify):","Generic flip phone from AT&T",1,"R_2vf5AMjBdRpl34i","C5AF928339E04282A78E0D7D1C0B8097","small-old-ads",2.66666666666667,2.66666666666667,"Low_Income",2.5
"2023-07-13 00:30:58","2023-07-13 00:52:42","IP Address","158.51.119.125",100,1303,"True","2023-07-13 00:52:42","R_3snVR7v2PhzD3B0",NA,NA,NA,NA,35.6401,-117.853,"anonymous","EN",NA,"I have read and understood the study purpose and participation involvement",NA,NA,NA,6,5,5,6,6,7,"Not at all aware","Not knowledgeable at all","Extremely aware","Moderately knowledgeable","True","False","True","True","True","True","About once a week","10-30 seconds","Frequently – I often accept the default cookie & data use policies","Occasionally - I read them sometimes, depending on the website or context","Out of habit or convenience.,Because the cookie policy was necessary to view the website.","","Because I believe selecting “Accept” is not my best interest","",5,6,6,4,2,2,6,3,2,4,5,6,6,5,2,6,5,4,6,5,6,3,4,"Facebook,Instagram,Twitter,Linkedin","Google Chrome","","2 hours","Work/Business","","Computer (desktop/laptop),Mobile phone or smartphone",NA,"A large number of ‘friends’ or contacts (200+ people)","Save a photo that you find online,Change your privacy settings (e.g., on a social networking site or search engine),Enabling and, or disabling internet browser cookies on your personal devices,Use word processing software such as Microsoft Word, Google Docs, or Apple Pages,Change your home network’s WiFi password,Remove people from your ‘friends’ or contact lists on a social networking site","Numeric Entry:",57,"Female",NA,"Bachelor's Degree","Zenith Computing","$0-24,999","Employed Full-Time","","Slightly conservative","Android","",1,"R_3snVR7v2PhzD3B0","0262A6C4C3664465B2807CF144E0B9F7","large-old-products",5.83333333333333,4.33333333333333,"Low_Income",4.16666666666667
"2023-07-13 00:31:11","2023-07-13 00:52:56","IP Address","50.30.160.24",100,1305,"True","2023-07-13 00:52:57","R_2qDINoY8goroWKH",NA,NA,NA,NA,30.6475,-95.5793,"anonymous","EN",NA,"I have read and understood the study purpose and participation involvement",NA,NA,NA,6,6,7,6,5,5,"Not at all aware","Not knowledgeable at all","Not at all aware","Not knowledgeable at all","True","False","True","True","True","True","About once a week","Less than 10 seconds","Always – I always accept the default cookie & data use policies","Occasionally - I read them sometimes, depending on the website or context","Out of habit or convenience.","","To protect my online privacy,To hide my online activity from the website operator,To prevent the company from accessing personally sensitive information about me","",6,6,6,6,5,1,6,2,5,5,5,6,6,4,3,6,6,6,6,6,5,2,4,"Instagram,Twitter,Snapchat,TikTok","Safari","","1 hour","Entertainment","","Computer (desktop/laptop),Mobile phone or smartphone",NA,"A large number of ‘friends’ or contacts (200+ people)","Save a photo that you find online,Enabling and, or disabling internet browser cookies on your personal devices,Change your home network’s WiFi password,Remove people from your ‘friends’ or contact lists on a social networking site","Numeric Entry:",24,"Male",NA,"High School","Zenith Computing","$100,000-$124,999","Seeking opportunities","","Slightly conservative","iOS/iPhone","",1,"R_2qDINoY8goroWKH","5E4EA8D56D1F42E2B96A89DA33833FCA","large-old-ads",5.83333333333333,3.66666666666667,"Middle_Income",5
"2023-07-13 00:32:58","2023-07-13 00:57:40","IP Address","66.115.165.134",100,1481,"True","2023-07-13 00:57:40","R_1FENt2j69sMlTFA",NA,NA,NA,NA,37.3881,-121.8756,"anonymous","EN",NA,"I have read and understood the study purpose and participation involvement",NA,NA,NA,5,5,5,6,4,3,"Moderately aware","Slightly knowledgeable","Slightly aware","Not knowledgeable at all","True","False","True","True","True","False","More than once per day","10-30 seconds","Frequently – I often accept the default cookie & data use policies","Occasionally - I read them sometimes, depending on the website or context","Out of habit or convenience.,Because the cookie policy was necessary to view the website.","","To protect my online privacy,To prevent the company from accessing personally sensitive information about me","",4,4,4,5,4,1,4,3,2,3,4,4,3,4,3,3,2,1,3,4,5,4,4,"Instagram,Twitter,Snapchat,TikTok","Google Chrome","","Less than 1 hour","Education,Entertainment,Work/Business","","Computer (desktop/laptop),Mobile phone or smartphone,Tablet (e.g., iPad, Kindle Fire, Samsung Galaxy Tab)",NA,"A large number of ‘friends’ or contacts (200+ people)","Save a photo that you find online,Change your privacy settings (e.g., on a social networking site or search engine),Enabling and, or disabling internet browser cookies on your personal devices,Use word processing software such as Microsoft Word, Google Docs, or Apple Pages,Change your home network’s WiFi password,Remove people from your ‘friends’ or contact lists on a social networking site,Post online music or a video that you have created yourself","Numeric Entry:",23,"Female",NA,"Bachelor's Degree","Zenith Computing","$75,000-$99,999","Employed Full-Time","","Liberal","Android","",1,"R_1FENt2j69sMlTFA","A26CEFE6879543D0AC94DE36BCD9492B","large-new-ads",4.66666666666667,4.33333333333333,"Middle_Income",3.66666666666667
"2023-07-13 09:03:54","2023-07-13 09:09:22","IP Address","174.235.165.219",100,328,"True","2023-07-13 09:09:23","R_1exHWXcUq79CyDk",NA,NA,NA,NA,40.0093,-75.1862,"anonymous","EN",NA,"I have read and understood the study purpose and participation involvement",NA,NA,NA,7,6,6,5,6,6,"Not at all aware","Not knowledgeable at all","Not at all aware","Not knowledgeable at all","True","False","True","False","False","False","Never","Not applicable","Occasionally – Sometimes I will accept the default policy, sometimes I will decline the default policy and/or modify my privacy settings using these screens.","Occasionally - I read them sometimes, depending on the website or context","Out of habit or convenience.","","To hide my online activity from the website operator","",4,6,6,6,5,5,4,5,5,6,7,3,5,6,6,6,7,5,6,5,5,6,5,"Facebook,Instagram,Snapchat","Google Chrome","","1 hour","Entertainment","","Wearable device (e.g., Apple Watch, FitBit)",NA,"A large number of ‘friends’ or contacts (200+ people)","Save a photo that you find online","Numeric Entry:",25,"Male",NA,"Bachelor's Degree","Zenith Computing","$75,000-$99,999","Employed Full-Time","","No preference","iOS/iPhone","",1,"R_1exHWXcUq79CyDk","B41E4411A0BD42BFAAACBFB89AAAE41B","small-old-ads",6,5.33333333333333,"Middle_Income",5.33333333333333
"2023-07-13 09:03:57","2023-07-13 09:11:33","IP Address","69.140.203.68",100,456,"True","2023-07-13 09:11:34","R_7UGgCwS30Z3Rsrv",NA,NA,NA,NA,39.3248,-76.6062,"anonymous","EN",NA,"I have read and understood the study purpose and participation involvement",NA,NA,NA,5,5,5,5,5,5,"Not at all aware","Not knowledgeable at all","Not at all aware","Not knowledgeable at all","True","True","True","True","True","True","About once a month","10-30 seconds","Rarely – I rarely accept the default policy; that is I will usually click “Decline” and/or modify my privacy settings.","Occasionally - I read them sometimes, depending on the website or context","To protect my privacy and control my personal data.,Out of habit or convenience.","","To protect my online privacy,To hide my online activity from the website operator,To prevent the company from accessing personally sensitive information about me","",1,2,2,2,2,3,3,3,3,3,3,3,3,3,2,5,5,5,5,2,6,5,5,"Facebook,Instagram,Twitter,TikTok","Google Chrome","","2 hours","Entertainment","","Computer (desktop/laptop),Mobile phone or smartphone,Games console (e.g., PlayStation, Xbox, Wii, Nintendo DS)",NA,"A large number of ‘friends’ or contacts (200+ people)","Save a photo that you find online,Enabling and, or disabling internet browser cookies on your personal devices,Remove people from your ‘friends’ or contact lists on a social networking site,Post online music or a video that you have created yourself","Numeric Entry:",27,"Male",NA,"High School","Zenith Computing","$0-24,999","Employed Full-Time","","No preference","Android","",1,"R_7UGgCwS30Z3Rsrv","AF329573F9A64CC0BF4371D478335CFF","large-old-ads",5,5.33333333333333,"Low_Income",2
"2023-07-13 09:03:50","2023-07-13 09:11:44","IP Address","98.211.139.207",100,474,"True","2023-07-13 09:11:45","R_2uUutXY4Nm7H5SR",NA,NA,NA,NA,25.761,-80.2325,"anonymous","EN",NA,"I have read and understood the study purpose and participation involvement",NA,NA,NA,6,5,5,5,4,4,"Moderately aware","Moderately knowledgeable","Not at all aware","Not knowledgeable at all","True","False","True","True","True","False","About once per day","Less than 10 seconds","Frequently – I often accept the default cookie & data use policies","Occasionally - I read them sometimes, depending on the website or context","Because the cookie policy was necessary to view the website.","","To protect my online privacy,To hide my online activity from the website operator,To prevent the company from accessing personally sensitive information about me,Because I believe selecting “Accept” is not my best interest","",5,5,5,5,2,1,4,4,1,4,4,7,7,4,2,6,6,6,6,6,7,5,7,"Facebook,Instagram,Twitter,Snapchat,TikTok","Firefox","","More than 8 hours","Education,News,Entertainment,Work/Business","","Computer (desktop/laptop),Mobile phone or smartphone,Tablet (e.g., iPad, Kindle Fire, Samsung Galaxy Tab)",NA,"A large number of ‘friends’ or contacts (200+ people)","Save a photo that you find online,Change your privacy settings (e.g., on a social networking site or search engine),Enabling and, or disabling internet browser cookies on your personal devices,Use word processing software such as Microsoft Word, Google Docs, or Apple Pages,Change your home network’s WiFi password,Remove people from your ‘friends’ or contact lists on a social networking site,Post online music or a video that you have created yourself,Create a website,Use a coding/programming language (e.g. Python, Java, JavaScript, C++, Ruby, SQL)","Numeric Entry:",42,"Male",NA,"Master's Degree","Zenith Computing","$25,000-$49,999","Employed Full-Time","","Very liberal","Android","",1,"R_2uUutXY4Nm7H5SR","4680491AF58148D7915636150F84281B","large-new-ads",4.83333333333333,6.33333333333333,"Low_Income",3.83333333333333
"2023-07-13 09:03:58","2023-07-13 09:12:19","IP Address","99.123.61.85",100,500,"True","2023-07-13 09:12:20","R_2Y5NvmoTrjPiwFV",NA,NA,NA,NA,33.1734,-86.6177,"anonymous","EN",NA,"I have read and understood the study purpose and participation involvement",NA,NA,NA,2,2,2,2,2,2,"Not at all aware","Not knowledgeable at all","Not at all aware","Not knowledgeable at all","False","False","True","True","True","False","About once per day","10-30 seconds","Frequently – I often accept the default cookie & data use policies","Occasionally - I read them sometimes, depending on the website or context","Out of habit or convenience.","","To protect my online privacy","",4,6,5,5,3,3,5,2,3,2,4,3,2,4,2,5,5,4,3,5,6,4,4,"Facebook,Instagram,Snapchat,TikTok","Google Chrome","","1 hour","Entertainment,Shopping","","Computer (desktop/laptop),Mobile phone or smartphone",NA,"A large number of ‘friends’ or contacts (200+ people)","Save a photo that you find online,Change your privacy settings (e.g., on a social networking site or search engine),Use word processing software such as Microsoft Word, Google Docs, or Apple Pages,Remove people from your ‘friends’ or contact lists on a social networking site","Numeric Entry:",25,"Female",NA,"Some High School","Zenith Computing","$75,000-$99,999","Employed Full-Time","","Slightly liberal","iOS/iPhone","",1,"R_2Y5NvmoTrjPiwFV","EFC0912271EE40568BD5383ED0456934","small-old-ads",2,4.66666666666667,"Middle_Income",4.33333333333333
"2023-07-13 09:07:02","2023-07-13 09:13:42","IP Address","65.215.17.47",100,399,"True","2023-07-13 09:13:42","R_24cjHZcRXyBJYo3",NA,NA,NA,NA,40.6002,-74.1469,"anonymous","EN",NA,"I have read and understood the study purpose and participation involvement",NA,NA,NA,6,6,5,6,5,4,"Moderately aware","Moderately knowledgeable","Moderately aware","Very knowledgeable","True","False","False","True","False","True","About once a month","20-30 seconds","Never – I never accept the default policy; I always click “Decline” and/or modify my privacy settings.","Occasionally - I read them sometimes, depending on the website or context","Out of habit or convenience.","","To hide my online activity from the website operator,Because I believe selecting “Accept” is not my best interest","",6,5,5,6,5,5,6,2,6,2,3,4,4,4,5,6,5,5,5,4,5,5,5,"Facebook,Instagram,Twitter,Snapchat,Linkedin,TikTok","Google Chrome","","2 hours","Education,News,Entertainment,Work/Business","","Wearable device (e.g., Apple Watch, FitBit)",NA,"A large number of ‘friends’ or contacts (200+ people)","Post online music or a video that you have created yourself","Numeric Entry:",65,"Female",NA,"Bachelor's Degree","Zenith Computing","$25,000-$49,999","Retired","","Very conservative","Android","",1,"R_24cjHZcRXyBJYo3","A9A67A3F254F4C8FB2CB9C500F028D87","large-old-ads",5.33333333333333,5,"Low_Income",5.33333333333333
"2023-07-13 09:04:16","2023-07-13 09:14:01","IP Address","50.25.27.41",100,584,"True","2023-07-13 09:14:01","R_2sYg9wkUNfgVTgB",NA,NA,NA,NA,37.9722,-81.1579,"anonymous","EN",NA,"I have read and understood the study purpose and participation involvement",NA,NA,NA,2,1,2,2,1,1,"Moderately aware","Slightly knowledgeable","Somewhat aware","Not knowledgeable at all","True","False","True","False","True","True","More than once per day","Less than 10 seconds","Never – I never accept the default policy; I always click “Decline” and/or modify my privacy settings.","Rarely - I rarely read them unless it's a website or service I'm particularly concerned about","Because the cookie policy was necessary to view the website.","","Because I believe selecting “Accept” is not my best interest","",1,1,1,1,1,1,1,1,1,1,1,5,4,1,1,4,4,1,1,1,7,7,7,"None of the above","Firefox","","More than 8 hours","News,Entertainment,Shopping,Work/Business","","Computer (desktop/laptop),Mobile phone or smartphone,Games console (e.g., PlayStation, Xbox, Wii, Nintendo DS)",NA,"A large number of ‘friends’ or contacts (200+ people)","Save a photo that you find online,Change your privacy settings (e.g., on a social networking site or search engine),Enabling and, or disabling internet browser cookies on your personal devices,Use word processing software such as Microsoft Word, Google Docs, or Apple Pages,Change your home network’s WiFi password,Remove people from your ‘friends’ or contact lists on a social networking site,Create a website","Numeric Entry:",31,"Female",NA,"High School","Zenith Computing","$0-24,999","Employed Part-Time","","Slightly liberal","Android","",1,"R_2sYg9wkUNfgVTgB","7130E4112C0345A18E0F6562A6CCEA29","small-old-ads",1.5,7,"Low_Income",1
"2023-07-13 09:04:39","2023-07-13 09:14:16","IP Address","71.236.182.9",100,577,"True","2023-07-13 09:14:17","R_1In6ya1cRRL76On",NA,NA,NA,NA,45.6435,-122.6247,"anonymous","EN",NA,"I have read and understood the study purpose and participation involvement",NA,NA,NA,7,5,5,6,6,6,"Not at all aware","Not knowledgeable at all","Not at all aware","Not knowledgeable at all","True","False","True","True","True","True","About once a month","Less than 10 seconds","Frequently – I often accept the default cookie & data use policies","Never - I never read websites' privacy policies","Out of habit or convenience.,Because the cookie policy was necessary to view the website.","","To hide my online activity from the website operator","",5,5,5,5,3,2,4,5,7,4,4,7,7,5,4,6,6,6,6,6,4,4,4,"Facebook,Instagram,Twitter,Snapchat","Google Chrome","","4 hours","Entertainment,Shopping,Work/Business","","Computer (desktop/laptop),Mobile phone or smartphone,Tablet (e.g., iPad, Kindle Fire, Samsung Galaxy Tab),Smart home devices (e.g., Amazon Echo, Google Home)",NA,"A large number of ‘friends’ or contacts (200+ people)","Save a photo that you find online,Change your privacy settings (e.g., on a social networking site or search engine),Enabling and, or disabling internet browser cookies on your personal devices,Use word processing software such as Microsoft Word, Google Docs, or Apple Pages,Change your home network’s WiFi password,Remove people from your ‘friends’ or contact lists on a social networking site,Post online music or a video that you have created yourself,Create a website","Numeric Entry:",44,"Female",NA,"Bachelor's Degree","Zenith Computing","$50,000-$74,999","Employed Full-Time","","Slightly liberal","Android","",1,"R_1In6ya1cRRL76On","8A59AE734367456A8C3C8212C87F3C97","large-old-products",5.83333333333333,4,"Middle_Income",4.16666666666667
"2023-07-13 09:04:22","2023-07-13 09:15:29","IP Address","70.15.80.18",100,667,"True","2023-07-13 09:15:30","R_eWhKbrynmjjpE7D",NA,NA,NA,NA,41.1404,-75.9364,"anonymous","EN",NA,"I have read and understood the study purpose and participation involvement",NA,NA,NA,5,5,5,5,5,5,"Slightly aware","Slightly knowledgeable","Not at all aware","Slightly knowledgeable","True","False","True","True","True","False","About once a week","10-30 seconds","Frequently – I often accept the default cookie & data use policies","Frequently - I read them most of the time, but not always","Out of habit or convenience.","","To prevent the company from accessing personally sensitive information about me","",5,5,5,5,4,5,5,3,5,3,5,5,5,3,2,3,4,2,2,1,5,5,5,"Twitter","Google Chrome","","2 hours","News,Work/Business","","Computer (desktop/laptop)",NA,"A large number of ‘friends’ or contacts (200+ people)","Save a photo that you find online,Enabling and, or disabling internet browser cookies on your personal devices,Use word processing software such as Microsoft Word, Google Docs, or Apple Pages,Change your home network’s WiFi password,Remove people from your ‘friends’ or contact lists on a social networking site","Numeric Entry:",63,"Male",NA,"High School","Zenith Computing","$150,000-$199,999","Employed Full-Time","","Slightly conservative","Android","",1,"R_eWhKbrynmjjpE7D","347DFF6F67AB4A94AC5CAA3F965ECF6B","large-old-products",5,5,"Upper_Income",4.83333333333333
"2023-07-13 09:05:08","2023-07-13 09:15:58","IP Address","197.210.85.51",100,650,"True","2023-07-13 09:15:59","R_3nwu9lFsByGLwIO",NA,NA,NA,NA,4.7731,7.0085,"anonymous","EN",NA,"I have read and understood the study purpose and participation involvement",NA,NA,NA,6,5,4,4,6,7,"Somewhat aware","Moderately knowledgeable","Moderately aware","Very knowledgeable","True","False","True","False","True","True","About once per day","10-30 seconds","Frequently – I often accept the default cookie & data use policies","​​Always - I read them thoroughly every time I visit a website.","To protect my privacy and control my personal data.,To reduce the number of ads I see.,Out of habit or convenience.","","To hide my online activity from the website operator,To prevent the company from accessing personally sensitive information about me","",2,1,1,4,1,2,2,4,5,5,3,5,5,4,5,5,5,5,4,4,4,2,4,"Instagram,Twitter,Snapchat,TikTok","Safari","","3 hours","Education,News,Entertainment","","Computer (desktop/laptop),Mobile phone or smartphone,Smart home devices (e.g., Amazon Echo, Google Home)",NA,"A large number of ‘friends’ or contacts (200+ people)","Save a photo that you find online,Change your privacy settings (e.g., on a social networking site or search engine),Use word processing software such as Microsoft Word, Google Docs, or Apple Pages,Post online music or a video that you have created yourself","Numeric Entry:",22,"Female",NA,"Bachelor's Degree","Zenith Computing","$100,000-$124,999","Employed Full-Time","","Very conservative","iOS/iPhone","",1,"R_3nwu9lFsByGLwIO","7DF794EA23F14B1CA89848629AC9A8B4","large-old-products",5.33333333333333,3.33333333333333,"Middle_Income",1.83333333333333
"2023-07-13 09:04:09","2023-07-13 09:16:01","IP Address","192.34.130.239",100,712,"True","2023-07-13 09:16:01","R_es6DNxSA84kp6il",NA,NA,NA,NA,35.903,-82.2876,"anonymous","EN",NA,"I have read and understood the study purpose and participation involvement",NA,NA,NA,5,6,6,6,6,6,"Not at all aware","Not knowledgeable at all","Not at all aware","Not knowledgeable at all","True","False","True","True","True","False","About once per day","10-30 seconds","Frequently – I often accept the default cookie & data use policies","Occasionally - I read them sometimes, depending on the website or context","Because the cookie policy was necessary to view the website.","","Because I believe selecting “Accept” is not my best interest","",5,5,5,6,2,2,6,4,5,5,6,6,5,5,3,4,4,3,3,2,5,6,6,"Facebook","Google Chrome","","1 hour","News,Entertainment,Shopping,Work/Business","","Computer (desktop/laptop),Mobile phone or smartphone,Tablet (e.g., iPad, Kindle Fire, Samsung Galaxy Tab)",NA,"A large number of ‘friends’ or contacts (200+ people)","Save a photo that you find online,Change your privacy settings (e.g., on a social networking site or search engine),Enabling and, or disabling internet browser cookies on your personal devices,Use word processing software such as Microsoft Word, Google Docs, or Apple Pages,Change your home network’s WiFi password,Remove people from your ‘friends’ or contact lists on a social networking site,Post online music or a video that you have created yourself","Numeric Entry:",56,"Male",NA,"High School","Zenith Computing","$25,000-$49,999","Employed Full-Time","","No preference","Android","",1,"R_es6DNxSA84kp6il","1A24AEAA97534FB2BC56EF43209C24E5","small-old-ads",5.83333333333333,5.66666666666667,"Low_Income",4.16666666666667
"2023-07-13 09:04:34","2023-07-13 09:16:21","IP Address","162.244.245.40",100,706,"True","2023-07-13 09:16:22","R_vw28QSdRzTJLePT",NA,NA,NA,NA,37.9653,-87.3902,"anonymous","EN",NA,"I have read and understood the study purpose and participation involvement",NA,NA,NA,1,1,1,1,1,1,"Not at all aware","Not knowledgeable at all","Slightly aware","Not knowledgeable at all","True","False","True","True","True","False","About once a week","Less than 10 seconds","Never – I never accept the default policy; I always click “Decline” and/or modify my privacy settings.","Never - I never read websites' privacy policies","To reduce the number of ads I see.","","To protect my online privacy,To hide my online activity from the website operator","",1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,6,6,7,"Twitter","Google Chrome","","4 hours","News,Entertainment","","Computer (desktop/laptop),Mobile phone or smartphone",NA,"A large number of ‘friends’ or contacts (200+ people)","Save a photo that you find online,Change your privacy settings (e.g., on a social networking site or search engine),Enabling and, or disabling internet browser cookies on your personal devices,Use word processing software such as Microsoft Word, Google Docs, or Apple Pages,Change your home network’s WiFi password,Remove people from your ‘friends’ or contact lists on a social networking site,Post online music or a video that you have created yourself","Numeric Entry:",33,"Male",NA,"Bachelor's Degree","Zenith Computing","$50,000-$74,999","Employed Full-Time","","Very liberal","iOS/iPhone","",1,"R_vw28QSdRzTJLePT","6C1964B0357642AD8167B7329869BDF4","small-old-ads",1,6.33333333333333,"Middle_Income",1
"2023-07-13 09:04:06","2023-07-13 09:17:00","IP Address","75.27.2.136",100,774,"True","2023-07-13 09:17:01","R_1N33Mz1LwcFw21v",NA,NA,NA,NA,39.7932,-86.2132,"anonymous","EN",NA,"I have read and understood the study purpose and participation involvement",NA,NA,NA,5,5,3,6,3,3,"Extremely aware","Moderately knowledgeable","Extremely aware","Slightly knowledgeable","True","False","True","False","True","False","More than once per day","Less than 10 seconds","Occasionally – Sometimes I will accept the default policy, sometimes I will decline the default policy and/or modify my privacy settings using these screens.","Rarely - I rarely read them unless it's a website or service I'm particularly concerned about","Out of habit or convenience.","","Because I believe selecting “Accept” is not my best interest","",6,6,5,6,1,1,4,3,2,5,2,7,7,2,1,1,1,1,1,1,7,7,7,"Facebook,Linkedin","Firefox","","3 hours","Education,Shopping,Work/Business","","Computer (desktop/laptop),Mobile phone or smartphone",NA,"A large number of ‘friends’ or contacts (200+ people)","Save a photo that you find online,Change your privacy settings (e.g., on a social networking site or search engine),Enabling and, or disabling internet browser cookies on your personal devices,Use word processing software such as Microsoft Word, Google Docs, or Apple Pages,Change your home network’s WiFi password,Remove people from your ‘friends’ or contact lists on a social networking site,Use a coding/programming language (e.g. Python, Java, JavaScript, C++, Ruby, SQL)","Numeric Entry:",34,"Male",NA,"Master's Degree","Zenith Computing","$150,000-$199,999","Employed Full-Time","","Liberal","Android","",1,"R_1N33Mz1LwcFw21v","0079083772BF4EE5B3E35BD8972EFD96","large-new-ads",4.16666666666667,7,"Upper_Income",4.16666666666667
